_id,REPORT_YEAR,DIVISION,CATEGORY,CRIME_TYPE,COUNT_,COUNT_CLEARED,Period
29062,2019,D14,Crimes Against the Person,Robbery,7,4,2014-2019
29063,2015,D52,Crimes Against Property,Fraud,97,36,2014-2019
29066,2021,D22,Crimes Against Property,Theft,38,3,COVID Period
29067,2018,D43,Crimes Against the Person,Attempt Murder,3,3,2014-2019
29070,2020,D32,Crimes Against the Person,Other,9,7,COVID Period
29072,2018,D14,Crimes Against the Person,Sexual Violation,18,5,2014-2019
29073,2015,D43,Crimes Against Property,Break & Enter,21,9,2014-2019
29074,2022,D32,Crimes Against Property,Other,83,19,COVID Period
29077,2020,D33,Crimes Against Property,Break & Enter,2,1,COVID Period
29078,2020,D53,Crimes Against the Person,Robbery,11,7,COVID Period
29079,2015,D14,Crimes Against the Person,Robbery,2,2,2014-2019
29080,2017,D41,Crimes Against the Person,Sexual Violation,3,3,2014-2019
29082,2022,D14,Crimes Against the Person,Assault,202,93,COVID Period
29083,2018,D32,Crimes Against the Person,Sexual Violation,6,3,2014-2019
29085,2021,D43,Crimes Against Property,Other,21,2,COVID Period
29086,2014,D55,Crimes Against Property,Theft,114,12,2014-2019
29088,2016,D23,Crimes Against the Person,Assault,264,165,2014-2019
29089,2021,D14,Crimes Against the Person,Robbery,6,2,COVID Period
29090,2016,D41,Crimes Against the Person,Sexual Violation,5,4,2014-2019
29091,2020,D32,Crimes Against Property,Break & Enter,2,1,COVID Period
29095,2016,D33,Crimes Against Property,Break & Enter,6,4,2014-2019
29096,2022,D23,Crimes Against the Person,Other,42,24,COVID Period
29097,2019,D33,Crimes Against Property,Break & Enter,2,1,2014-2019
29098,2019,D42,Crimes Against Property,Break & Enter,11,6,2014-2019
29099,2019,D41,Crimes Against Property,Fraud,9,4,2014-2019
29100,2018,D41,Crimes Against the Person,Assault,9,7,2014-2019
29101,2018,D22,Crimes Against Property,Theft,39,5,2014-2019
29102,2017,D23,Crimes Against the Person,Assault,90,58,2014-2019
29104,2014,D12,Crimes Against the Person,Assault,41,31,2014-2019
29106,2020,D55,Crimes Against Property,Theft,5,2,COVID Period
29107,2018,D43,Crimes Against Property,Fraud,36,2,2014-2019
29110,2019,D32,Crimes Against the Person,Other,19,13,2014-2019
29111,2016,D13,Crimes Against Property,Fraud,17,6,2014-2019
29112,2017,D52,Crimes Against the Person,Other,45,22,2014-2019
29114,2016,D11,Crimes Against the Person,Assault,75,51,2014-2019
29115,2015,D11,Crimes Against Property,Break & Enter,15,6,2014-2019
29118,2022,D32,Crimes Against the Person,Robbery,10,7,COVID Period
29120,2020,D33,Crimes Against the Person,Robbery,2,2,COVID Period
29121,2021,D13,Crimes Against Property,Theft,51,2,COVID Period
29122,2023,D55,Crimes Against Property,Break & Enter,4,3,After COVID
29123,2021,D12,Crimes Against Property,Theft,23,3,COVID Period
29124,2017,D51,Crimes Against the Person,Assault,113,77,2014-2019
29125,2016,D11,Crimes Against Property,Fraud,47,11,2014-2019
29126,2015,D22,Crimes Against Property,Fraud,39,10,2014-2019
29128,2021,D31,Crimes Against Property,Break & Enter,13,3,COVID Period
29130,2023,D13,Crimes Against Property,Theft,331,49,After COVID
29131,2014,D53,Crimes Against Property,Break & Enter,16,7,2014-2019
29132,2023,D33,Crimes Against the Person,Robbery,5,1,After COVID
29133,2020,D43,Crimes Against Property,Theft,162,52,COVID Period
29134,2023,D32,Crimes Against Property,Fraud,64,2,After COVID
29135,2021,D55,Crimes Against Property,Break & Enter,1,1,COVID Period
29136,2016,D11,Crimes Against the Person,Robbery,1,1,2014-2019
29137,2022,D32,Crimes Against Property,Theft,14,2,COVID Period
29140,2020,D22,Crimes Against Property,Break & Enter,13,5,COVID Period
29141,2015,D11,Crimes Against the Person,Sexual Violation,4,2,2014-2019
29142,2017,D32,Crimes Against Property,Theft,39,5,2014-2019
29144,2016,D51,Crimes Against Property,Fraud,123,22,2014-2019
29146,2022,D11,Crimes Against the Person,Sexual Violation,34,15,COVID Period
29147,2023,D55,Crimes Against Property,Break & Enter,7,3,After COVID
29150,2020,D22,Crimes Against the Person,Robbery,1,1,COVID Period
29151,2022,D22,Crimes Against Property,Other,49,9,COVID Period
29152,2022,D13,Crimes Against Property,Theft,524,62,COVID Period
29153,2017,D23,Crimes Against Property,Theft,39,2,2014-2019
29156,2017,D53,Crimes Against Property,Break & Enter,33,1,2014-2019
29159,2016,D43,Crimes Against Property,Theft,75,21,2014-2019
29160,2018,D41,Crimes Against the Person,Robbery,1,1,2014-2019
29161,2015,D23,Crimes Against Property,Break & Enter,3,1,2014-2019
29164,2015,D53,Crimes Against Property,Break & Enter,4,1,2014-2019
29165,2018,D31,Crimes Against the Person,Attempt Murder,5,3,2014-2019
29166,2016,D41,Crimes Against the Person,Assault,169,125,2014-2019
29167,2016,D22,Crimes Against Property,Other,69,16,2014-2019
29168,2021,D42,Crimes Against the Person,Robbery,1,1,COVID Period
29169,2022,D43,Crimes Against the Person,Robbery,10,4,COVID Period
29170,2022,D43,Crimes Against the Person,Attempt Murder,1,1,COVID Period
29171,2019,D23,Crimes Against Property,Break & Enter,9,1,2014-2019
29172,2015,D43,Crimes Against the Person,Other,2,2,2014-2019
29174,2019,D41,Crimes Against the Person,Assault,55,42,2014-2019
29175,2017,D11,Crimes Against Property,Other,6,1,2014-2019
29176,2022,D32,Crimes Against Property,Theft,29,6,COVID Period
29177,2022,D52,Crimes Against the Person,Other,24,14,COVID Period
29178,2016,D14,Crimes Against Property,Break & Enter,17,2,2014-2019
29179,2017,D31,Crimes Against the Person,Robbery,58,19,2014-2019
29180,2014,D42,Crimes Against the Person,Robbery,27,18,2014-2019
29181,2018,D43,Crimes Against Property,Theft,34,11,2014-2019
29183,2020,D23,Crimes Against the Person,Other,22,6,COVID Period
29184,2016,D13,Crimes Against Property,Break & Enter,11,1,2014-2019
29187,2016,D33,Crimes Against Property,Break & Enter,11,1,2014-2019
29188,2014,D23,Crimes Against Property,Theft,5,1,2014-2019
29189,2022,D23,Crimes Against Property,Theft,1,1,COVID Period
29190,2014,D33,Crimes Against the Person,Other,20,13,2014-2019
29191,2018,D12,Crimes Against the Person,Sexual Violation,11,5,2014-2019
29193,2023,D13,Crimes Against the Person,Assault,79,56,After COVID
29194,2014,D32,Crimes Against the Person,Sexual Violation,17,10,2014-2019
29195,2021,D53,Crimes Against Property,Break & Enter,13,1,COVID Period
29197,2016,D32,Crimes Against Property,Fraud,6,1,2014-2019
29198,2016,D11,Crimes Against Property,Theft,238,69,2014-2019
29199,2023,D41,Crimes Against Property,Theft,1069,235,After COVID
29201,2017,D51,Crimes Against the Person,Assault,272,173,2014-2019
29203,2018,D42,Crimes Against the Person,Assault,96,61,2014-2019
29205,2016,D22,Crimes Against the Person,Assault,56,41,2014-2019
29206,2014,D42,Crimes Against Property,Break & Enter,3,3,2014-2019
29207,2021,D31,Crimes Against the Person,Robbery,16,11,COVID Period
29208,2019,D53,Crimes Against Property,Theft,8,1,2014-2019
29209,2023,D55,Crimes Against Property,Break & Enter,5,3,After COVID
29210,2022,D52,Crimes Against the Person,Assault,417,261,COVID Period
29211,2014,D22,Crimes Against Property,Fraud,25,9,2014-2019
29212,2022,D22,Crimes Against Property,Break & Enter,19,1,COVID Period
29213,2020,D53,Crimes Against Property,Theft,101,2,COVID Period
29214,2022,D11,Crimes Against Property,Break & Enter,4,3,COVID Period
29215,2016,D55,Crimes Against the Person,Assault,71,35,2014-2019
29217,2023,D13,Crimes Against the Person,Robbery,11,6,After COVID
29219,2018,D13,Crimes Against the Person,Assault,15,11,2014-2019
29220,2019,D42,Crimes Against Property,Theft,22,1,2014-2019
29221,2014,D51,Crimes Against Property,Break & Enter,14,1,2014-2019
29222,2014,D42,Crimes Against Property,Break & Enter,1,1,2014-2019
29223,2019,D55,Crimes Against the Person,Assault,41,30,2014-2019
29224,2020,D53,Crimes Against Property,Theft,33,4,COVID Period
29225,2018,D43,Crimes Against the Person,Robbery,13,7,2014-2019
29226,2023,D42,Crimes Against Property,Theft,24,1,After COVID
29227,2021,D32,Crimes Against Property,Theft,98,4,COVID Period
29229,2020,D12,Crimes Against the Person,Sexual Violation,10,3,COVID Period
29230,2020,D12,Crimes Against Property,Break & Enter,6,2,COVID Period
29232,2021,D43,Crimes Against the Person,Other,10,5,COVID Period
29233,2015,D41,Crimes Against the Person,Assault,144,89,2014-2019
29234,2016,D12,Crimes Against Property,Break & Enter,3,2,2014-2019
29236,2022,D55,Crimes Against the Person,Other,19,9,COVID Period
29237,2022,D43,Crimes Against Property,Other,78,12,COVID Period
29238,2016,D33,Crimes Against Property,Break & Enter,5,2,2014-2019
29240,2019,D53,Crimes Against Property,Break & Enter,17,1,2014-2019
29242,2015,D41,Crimes Against Property,Other,114,51,2014-2019
29244,2015,D33,Crimes Against Property,Theft,3,1,2014-2019
29245,2023,D43,Crimes Against Property,Break & Enter,3,1,After COVID
29246,2016,D42,Crimes Against Property,Theft,16,1,2014-2019
29248,2022,D53,Crimes Against the Person,Assault,7,1,COVID Period
29249,2017,D13,Crimes Against Property,Break & Enter,14,1,2014-2019
29251,2018,D33,Crimes Against Property,Theft,11,1,2014-2019
29252,2022,D13,Crimes Against Property,Break & Enter,6,2,COVID Period
29253,2021,D55,Crimes Against the Person,Assault,86,46,COVID Period
29254,2021,D32,Crimes Against Property,Theft,104,3,COVID Period
29255,2016,D42,Crimes Against the Person,Robbery,5,1,2014-2019
29257,2022,D22,Crimes Against Property,Fraud,42,1,COVID Period
29258,2023,D23,Crimes Against Property,Other,290,67,After COVID
29259,2017,D13,Crimes Against Property,Break & Enter,8,8,2014-2019
29260,2017,D41,Crimes Against Property,Theft,26,4,2014-2019
29261,2017,D14,Crimes Against the Person,Robbery,48,21,2014-2019
29262,2018,D42,Crimes Against the Person,Robbery,9,2,2014-2019
29263,2016,D13,Crimes Against the Person,Robbery,1,1,2014-2019
29264,2022,D11,Crimes Against Property,Break & Enter,3,1,COVID Period
29265,2015,D43,Crimes Against Property,Other,3,3,2014-2019
29266,2014,D22,Crimes Against the Person,Attempt Murder,1,1,2014-2019
29267,2023,D31,Crimes Against Property,Other,31,6,After COVID
29268,2023,D12,Crimes Against the Person,Robbery,8,5,After COVID
29269,2019,D23,Crimes Against the Person,Other,48,31,2014-2019
29270,2019,D51,Crimes Against the Person,Attempt Murder,1,1,2014-2019
29271,2016,D14,Crimes Against Property,Break & Enter,14,1,2014-2019
29272,2018,D55,Crimes Against Property,Theft,11,1,2014-2019
29273,2021,D51,Crimes Against Property,Break & Enter,16,2,COVID Period
29274,2023,D41,Crimes Against the Person,Assault,199,120,After COVID
29275,2020,D43,Crimes Against the Person,Robbery,25,11,COVID Period
29276,2019,D31,Crimes Against Property,Theft,4,1,2014-2019
29277,2014,D32,Crimes Against Property,Other,22,3,2014-2019
29278,2021,D42,Crimes Against Property,Other,35,9,COVID Period
29279,2015,D12,Crimes Against Property,Theft,119,29,2014-2019
29280,2019,D41,Crimes Against Property,Break & Enter,3,1,2014-2019
29284,2014,D23,Crimes Against the Person,Attempt Murder,2,2,2014-2019
29285,2015,D11,Crimes Against Property,Other,82,25,2014-2019
29286,2023,D33,Crimes Against Property,Theft,547,109,After COVID
29288,2016,D32,Crimes Against the Person,Assault,78,47,2014-2019
29289,2022,D22,Crimes Against Property,Fraud,36,2,COVID Period
29291,2018,D52,Crimes Against the Person,Robbery,4,2,2014-2019
29293,2014,D42,Crimes Against Property,Break & Enter,22,1,2014-2019
29296,2014,D14,Crimes Against Property,Theft,15,7,2014-2019
29297,2023,D12,Crimes Against the Person,Other,10,3,After COVID
29298,2020,D53,Crimes Against the Person,Sexual Violation,3,3,COVID Period
29299,2018,D51,Crimes Against the Person,Robbery,26,11,2014-2019
29300,2021,D53,Crimes Against the Person,Other,11,5,COVID Period
29301,2016,D42,Crimes Against the Person,Assault,146,101,2014-2019
29302,2020,D31,Crimes Against Property,Break & Enter,23,1,COVID Period
29304,2022,D53,Crimes Against Property,Break & Enter,3,1,COVID Period
29305,2017,D32,Crimes Against the Person,Robbery,13,5,2014-2019
29306,2017,D32,Crimes Against Property,Theft,128,9,2014-2019
29307,2016,D51,Crimes Against Property,Theft,8,2,2014-2019
29308,2016,D14,Crimes Against Property,Theft,244,78,2014-2019
29309,2022,D55,Crimes Against Property,Break & Enter,10,6,COVID Period
29311,2022,D14,Crimes Against Property,Break & Enter,6,2,COVID Period
29312,2018,D52,Crimes Against the Person,Other,113,51,2014-2019
29313,2015,D14,Crimes Against Property,Other,48,16,2014-2019
29314,2023,D33,Crimes Against Property,Theft,101,6,After COVID
29316,2019,D52,Crimes Against the Person,Other,7,5,2014-2019
29317,2017,D52,Crimes Against Property,Fraud,87,16,2014-2019
29318,2014,D41,Crimes Against Property,Break & Enter,12,6,2014-2019
29319,2020,D43,Crimes Against Property,Break & Enter,5,2,COVID Period
29321,2014,D53,Crimes Against the Person,Robbery,5,2,2014-2019
29322,2019,D31,Crimes Against the Person,Attempt Murder,1,1,2014-2019
29323,2020,D53,Crimes Against the Person,Assault,134,60,COVID Period
29324,2020,D55,Crimes Against the Person,Assault,57,25,COVID Period
29325,2018,D12,Crimes Against the Person,Other,24,11,2014-2019
29328,2022,D14,Crimes Against Property,Other,23,7,COVID Period
29330,2017,D51,Crimes Against the Person,Assault,136,91,2014-2019
29331,2016,D32,Crimes Against Property,Theft,6,1,2014-2019
29332,2022,D14,Crimes Against Property,Break & Enter,9,3,COVID Period
29333,2015,D52,Crimes Against Property,Break & Enter,29,9,2014-2019
29334,2015,D31,Crimes Against Property,Fraud,41,14,2014-2019
29335,2022,D51,Crimes Against Property,Break & Enter,4,1,COVID Period
29336,2022,D32,Crimes Against the Person,Assault,10,6,COVID Period
29337,2014,D31,Crimes Against the Person,Other,4,2,2014-2019
29340,2021,D52,Crimes Against Property,Theft,1,1,COVID Period
29341,2018,D55,Crimes Against Property,Break & Enter,15,5,2014-2019
29342,2014,D33,Crimes Against Property,Theft,19,1,2014-2019
29343,2020,D31,Crimes Against the Person,Attempt Murder,8,5,COVID Period
29344,2023,D14,Crimes Against the Person,Robbery,15,9,After COVID
29345,2016,D31,Crimes Against Property,Break & Enter,32,5,2014-2019
29346,2023,D12,Crimes Against Property,Theft,37,4,After COVID
29348,2017,D12,Crimes Against Property,Fraud,68,14,2014-2019
29350,2021,D53,Crimes Against the Person,Assault,102,56,COVID Period
29352,2017,D22,Crimes Against Property,Theft,23,2,2014-2019
29353,2016,D11,Crimes Against the Person,Other,19,13,2014-2019
29355,2023,D33,Crimes Against Property,Fraud,54,1,After COVID
29357,2022,D12,Crimes Against the Person,Other,25,14,COVID Period
29359,2015,D31,Crimes Against Property,Break & Enter,7,1,2014-2019
29361,2014,D55,Crimes Against Property,Break & Enter,19,11,2014-2019
29362,2019,D43,Crimes Against the Person,Assault,26,25,2014-2019
29363,2020,D32,Crimes Against Property,Break & Enter,29,4,COVID Period
29364,2023,D14,Crimes Against Property,Break & Enter,14,3,After COVID
29365,2017,D32,Crimes Against the Person,Other,13,10,2014-2019
29366,2023,D22,Crimes Against the Person,Robbery,3,1,After COVID
29368,2014,D52,Crimes Against the Person,Other,42,22,2014-2019
29369,2020,D14,Crimes Against the Person,Robbery,5,1,COVID Period
29370,2019,D32,Crimes Against Property,Fraud,144,41,2014-2019
29372,2016,D31,Crimes Against the Person,Attempt Murder,7,3,2014-2019
29374,2018,D53,Crimes Against the Person,Sexual Violation,12,8,2014-2019
29375,2015,D53,Crimes Against Property,Fraud,104,33,2014-2019
29376,2022,D43,Crimes Against Property,Theft,187,18,COVID Period
29377,2022,D14,Crimes Against Property,Break & Enter,10,2,COVID Period
29378,2015,D23,Crimes Against Property,Break & Enter,13,7,2014-2019
29379,2014,D11,Crimes Against Property,Theft,7,3,2014-2019
29380,2022,D12,Crimes Against Property,Theft,21,1,COVID Period
29381,2022,D11,Crimes Against the Person,Other,15,10,COVID Period
29385,2016,D13,Crimes Against the Person,Robbery,8,1,2014-2019
29387,2017,D41,Crimes Against Property,Break & Enter,2,1,2014-2019
29388,2018,D22,Crimes Against Property,Break & Enter,50,13,2014-2019
29389,2016,D13,Crimes Against Property,Theft,4,2,2014-2019
29392,2018,D13,Crimes Against Property,Break & Enter,2,1,2014-2019
29393,2016,D31,Crimes Against Property,Other,115,47,2014-2019
29397,2022,D43,Crimes Against Property,Theft,8,2,COVID Period
29398,2018,D41,Crimes Against the Person,Robbery,10,9,2014-2019
29400,2019,D11,Crimes Against Property,Other,18,5,2014-2019
29403,2014,D43,Crimes Against the Person,Other,22,14,2014-2019
29404,2017,D55,Crimes Against the Person,Sexual Violation,7,1,2014-2019
29407,2017,D41,Crimes Against Property,Break & Enter,18,4,2014-2019
29408,2017,D32,Crimes Against Property,Theft,110,15,2014-2019
29409,2015,D23,Crimes Against Property,Other,75,24,2014-2019
29410,2014,D12,Crimes Against Property,Break & Enter,7,2,2014-2019
29411,2020,D31,Crimes Against the Person,Other,10,5,COVID Period
29412,2014,D42,Crimes Against Property,Fraud,24,6,2014-2019
29413,2016,D42,Crimes Against the Person,Sexual Violation,10,5,2014-2019
29414,2014,D33,Crimes Against Property,Break & Enter,2,1,2014-2019
29415,2022,D31,Crimes Against Property,Theft,240,44,COVID Period
29416,2016,D12,Crimes Against the Person,Robbery,5,5,2014-2019
29417,2017,D14,Crimes Against the Person,Assault,89,50,2014-2019
29418,2019,D52,Crimes Against Property,Theft,218,14,2014-2019
29420,2017,D55,Crimes Against Property,Theft,4,1,2014-2019
29421,2015,D31,Crimes Against the Person,Robbery,15,5,2014-2019
29422,2020,D13,Crimes Against Property,Theft,31,3,COVID Period
29423,2021,D14,Crimes Against Property,Other,96,25,COVID Period
29425,2014,D23,Crimes Against the Person,Robbery,10,4,2014-2019
29428,2018,D31,Crimes Against Property,Break & Enter,14,4,2014-2019
29429,2021,D22,Crimes Against Property,Break & Enter,2,1,COVID Period
29430,2023,D42,Crimes Against Property,Break & Enter,17,1,After COVID
29431,2022,D43,Crimes Against Property,Break & Enter,18,7,COVID Period
29434,2019,D52,Crimes Against Property,Break & Enter,31,4,2014-2019
29439,2016,D33,Crimes Against Property,Fraud,1,1,2014-2019
29440,2016,D55,Crimes Against the Person,Robbery,5,2,2014-2019
29441,2017,D11,Crimes Against the Person,Robbery,32,15,2014-2019
29442,2019,D41,Crimes Against the Person,Sexual Violation,19,7,2014-2019
29443,2023,D12,Crimes Against the Person,Assault,26,10,After COVID
29444,2016,D55,Crimes Against Property,Break & Enter,21,11,2014-2019
29446,2019,D31,Crimes Against Property,Break & Enter,1,1,2014-2019
29447,2023,D22,Crimes Against the Person,Sexual Violation,26,9,After COVID
29448,2023,D32,Crimes Against the Person,Robbery,1,1,After COVID
29449,2019,D42,Crimes Against the Person,Sexual Violation,14,10,2014-2019
29451,2018,D51,Crimes Against Property,Break & Enter,45,4,2014-2019
29453,2014,D43,Crimes Against Property,Break & Enter,7,1,2014-2019
29454,2021,D52,Crimes Against Property,Other,70,6,COVID Period
29455,2020,D33,Crimes Against Property,Theft,42,7,COVID Period
29457,2018,D11,Crimes Against Property,Fraud,14,2,2014-2019
29458,2021,D52,Crimes Against Property,Theft,312,21,COVID Period
29459,2016,D14,Crimes Against Property,Theft,3,2,2014-2019
29460,2022,D43,Crimes Against Property,Break & Enter,2,1,COVID Period
29461,2020,D52,Crimes Against Property,Fraud,156,18,COVID Period
29463,2018,D11,Crimes Against Property,Theft,16,3,2014-2019
29464,2016,D14,Crimes Against Property,Break & Enter,17,4,2014-2019
29467,2015,D13,Crimes Against the Person,Robbery,12,5,2014-2019
29468,2020,D13,Crimes Against the Person,Robbery,14,7,COVID Period
29470,2016,D33,Crimes Against the Person,Assault,50,39,2014-2019
29471,2018,D42,Crimes Against Property,Theft,6,1,2014-2019
29472,2019,D12,Crimes Against the Person,Other,22,13,2014-2019
29473,2023,D13,Crimes Against the Person,Assault,30,17,After COVID
29475,2016,D22,Crimes Against Property,Break & Enter,47,14,2014-2019
29476,2019,D43,Crimes Against the Person,Sexual Violation,16,13,2014-2019
29477,2023,D23,Crimes Against the Person,Robbery,4,3,After COVID
29478,2019,D22,Crimes Against the Person,Other,22,12,2014-2019
29479,2018,D53,Crimes Against the Person,Assault,139,61,2014-2019
29480,2015,D41,Crimes Against Property,Theft,91,42,2014-2019
29481,2020,D51,Crimes Against Property,Break & Enter,3,2,COVID Period
29482,2020,D41,Crimes Against Property,Break & Enter,12,1,COVID Period
29483,2018,D12,Crimes Against Property,Theft,52,20,2014-2019
29484,2015,D51,Crimes Against Property,Fraud,133,36,2014-2019
29485,2021,D13,Crimes Against Property,Fraud,25,1,COVID Period
29486,2018,D11,Crimes Against the Person,Robbery,2,2,2014-2019
29488,2018,D52,Crimes Against Property,Break & Enter,20,13,2014-2019
29489,2019,D32,Crimes Against the Person,Other,8,5,2014-2019
29490,2023,D14,Crimes Against the Person,Other,23,7,After COVID
29491,2017,D53,Crimes Against the Person,Other,28,19,2014-2019
29492,2019,D33,Crimes Against the Person,Other,9,7,2014-2019
29493,2018,D12,Crimes Against Property,Break & Enter,8,2,2014-2019
29494,2016,D51,Crimes Against Property,Break & Enter,5,1,2014-2019
29495,2023,D43,Crimes Against Property,Break & Enter,5,3,After COVID
29496,2015,D22,Crimes Against the Person,Attempt Murder,1,1,2014-2019
29499,2018,D42,Crimes Against Property,Theft,3,1,2014-2019
29500,2020,D23,Crimes Against the Person,Sexual Violation,6,2,COVID Period
29501,2016,D22,Crimes Against the Person,Sexual Violation,2,1,2014-2019
29503,2018,D32,Crimes Against Property,Other,56,10,2014-2019
29505,2020,D23,Crimes Against Property,Break & Enter,1,1,COVID Period
29506,2018,D55,Crimes Against the Person,Assault,105,64,2014-2019
29507,2020,D23,Crimes Against Property,Break & Enter,4,2,COVID Period
29509,2020,D32,Crimes Against Property,Theft,623,179,COVID Period
29510,2019,D41,Crimes Against Property,Theft,5,1,2014-2019
29511,2022,D41,Crimes Against Property,Theft,47,4,COVID Period
29512,2020,D11,Crimes Against the Person,Attempt Murder,1,1,COVID Period
29513,2015,D43,Crimes Against Property,Break & Enter,27,11,2014-2019
29514,2018,D43,Crimes Against the Person,Robbery,5,1,2014-2019
29515,2023,D12,Crimes Against the Person,Sexual Violation,29,21,After COVID
29516,2018,D55,Crimes Against the Person,Robbery,8,1,2014-2019
29517,2020,D32,Crimes Against Property,Break & Enter,12,2,COVID Period
29518,2020,D42,Crimes Against Property,Theft,214,22,COVID Period
29519,2015,D55,Crimes Against Property,Break & Enter,3,1,2014-2019
29520,2017,D53,Crimes Against the Person,Sexual Violation,16,5,2014-2019
29522,2021,D55,Crimes Against Property,Fraud,27,3,COVID Period
29524,2019,D53,Crimes Against Property,Other,37,7,2014-2019
29526,2015,D51,Crimes Against the Person,Sexual Violation,14,4,2014-2019
29527,2015,D22,Crimes Against the Person,Other,37,17,2014-2019
29528,2019,D55,Crimes Against Property,Theft,9,2,2014-2019
29529,2015,D51,Crimes Against Property,Other,214,98,2014-2019
29530,2019,D55,Crimes Against Property,Fraud,69,8,2014-2019
29532,2018,D14,Crimes Against Property,Break & Enter,5,1,2014-2019
29533,2019,D55,Crimes Against the Person,Robbery,11,5,2014-2019
29535,2023,D33,Crimes Against Property,Fraud,7,3,After COVID
29536,2019,D51,Crimes Against Property,Fraud,244,23,2014-2019
29537,2014,D41,Crimes Against the Person,Assault,37,23,2014-2019
29538,2017,D32,Crimes Against Property,Theft,181,30,2014-2019
29541,2014,D32,Crimes Against Property,Theft,52,5,2014-2019
29542,2021,D51,Crimes Against Property,Other,250,86,COVID Period
29545,2016,D52,Crimes Against Property,Fraud,98,25,2014-2019
29546,2017,D31,Crimes Against Property,Break & Enter,15,1,2014-2019
29547,2022,D32,Crimes Against Property,Break & Enter,2,1,COVID Period
29549,2018,D55,Crimes Against Property,Theft,428,133,2014-2019
29550,2015,D12,Crimes Against the Person,Robbery,6,4,2014-2019
29551,2014,D22,Crimes Against Property,Theft,39,7,2014-2019
29552,2020,D53,Crimes Against Property,Theft,633,86,COVID Period
29553,2017,D53,Crimes Against Property,Other,107,42,2014-2019
29554,2020,D55,Crimes Against Property,Theft,124,5,COVID Period
29555,2016,D52,Crimes Against Property,Break & Enter,4,1,2014-2019
29556,2022,D11,Crimes Against the Person,Other,15,10,COVID Period
29557,2018,D33,Crimes Against Property,Break & Enter,10,1,2014-2019
29560,2020,D42,Crimes Against Property,Break & Enter,1,1,COVID Period
29561,2015,D14,Crimes Against Property,Break & Enter,4,3,2014-2019
29563,2023,D32,Crimes Against Property,Theft,37,2,After COVID
29564,2014,D41,Crimes Against Property,Theft,5,2,2014-2019
29566,2022,D11,Crimes Against Property,Break & Enter,4,2,COVID Period
29568,2017,D23,Crimes Against the Person,Sexual Violation,7,7,2014-2019
29569,2019,D42,Crimes Against Property,Theft,25,3,2014-2019
29570,2014,D12,Crimes Against Property,Theft,7,2,2014-2019
29573,2014,D32,Crimes Against Property,Other,57,14,2014-2019
29574,2017,D13,Crimes Against Property,Break & Enter,6,5,2014-2019
29576,2016,D32,Crimes Against the Person,Robbery,30,4,2014-2019
29577,2015,D55,Crimes Against the Person,Other,14,8,2014-2019
29579,2015,D11,Crimes Against the Person,Robbery,1,1,2014-2019
29580,2015,D33,Crimes Against the Person,Other,21,14,2014-2019
29581,2018,D32,Crimes Against the Person,Assault,156,97,2014-2019
29582,2019,D55,Crimes Against Property,Break & Enter,2,1,2014-2019
29583,2017,D43,Crimes Against Property,Other,108,35,2014-2019
29584,2015,D33,Crimes Against Property,Theft,74,9,2014-2019
29585,2015,D14,Crimes Against the Person,Other,26,15,2014-2019
29587,2019,D13,Crimes Against Property,Fraud,37,2,2014-2019
29588,2023,D33,Crimes Against Property,Break & Enter,19,3,After COVID
29589,2018,D14,Crimes Against the Person,Other,25,10,2014-2019
29590,2022,D42,Crimes Against the Person,Sexual Violation,15,8,COVID Period
29592,2017,D55,Crimes Against Property,Fraud,22,4,2014-2019
29593,2018,D12,Crimes Against Property,Break & Enter,3,1,2014-2019
29594,2018,D51,Crimes Against Property,Theft,11,2,2014-2019
29595,2015,D55,Crimes Against Property,Break & Enter,23,6,2014-2019
29596,2015,D43,Crimes Against Property,Other,21,4,2014-2019
29598,2014,D53,Crimes Against the Person,Sexual Violation,2,1,2014-2019
29599,2015,D55,Crimes Against Property,Theft,15,7,2014-2019
29602,2018,D22,Crimes Against the Person,Other,5,1,2014-2019
29603,2022,D52,Crimes Against the Person,Sexual Violation,1,1,COVID Period
29604,2021,D33,Crimes Against Property,Other,57,13,COVID Period
29605,2017,D23,Crimes Against the Person,Sexual Violation,1,1,2014-2019
29606,2017,D23,Crimes Against Property,Fraud,18,2,2014-2019
29608,2015,D12,Crimes Against Property,Break & Enter,8,1,2014-2019
29610,2022,D51,Crimes Against Property,Theft,19,3,COVID Period
29612,2016,D33,Crimes Against Property,Break & Enter,4,1,2014-2019
29613,2014,D32,Crimes Against the Person,Assault,10,6,2014-2019
29614,2014,D55,Crimes Against Property,Break & Enter,11,5,2014-2019
29615,2019,D23,Crimes Against Property,Break & Enter,93,10,2014-2019
29616,2015,D12,Crimes Against Property,Break & Enter,13,4,2014-2019
29617,2023,D14,Crimes Against the Person,Robbery,15,5,After COVID
29618,2020,D14,Crimes Against Property,Fraud,90,4,COVID Period
29619,2019,D22,Crimes Against Property,Theft,59,1,2014-2019
29620,2021,D11,Crimes Against Property,Theft,1,1,COVID Period
29621,2016,D42,Crimes Against Property,Break & Enter,36,7,2014-2019
29622,2023,D13,Crimes Against Property,Other,23,3,After COVID
29623,2015,D42,Crimes Against the Person,Sexual Violation,8,4,2014-2019
29625,2014,D23,Crimes Against the Person,Sexual Violation,42,33,2014-2019
29627,2021,D12,Crimes Against Property,Other,1,1,COVID Period
